CustomerID,Recency,Frequency,Monetary,R,F,M,Seg
14905,158,2,599.9,2,3,3,Normal
14907,3,7,3478.85,5,5,5,Champion
14908,74,1,277.79999999999995,2,1,2,Normal
14910,3,4,389.86,5,4,2,Loyal
14911,1,201,132572.62,5,5,5,Champion
14912,17,2,841.52,4,3,3,Loyal
14913,36,4,1227.43,3,4,4,Loyal
14915,91,2,258.83000000000004,2,3,2,Normal
14916,71,4,1264.84,3,4,4,Loyal
14918,116,2,1610.15,2,3,4,At risk
14920,213,2,977.77,1,3,4,At risk
14921,30,2,1316.07,4,3,4,Loyal
14923,51,1,749.1,3,1,3,Normal
14924,246,1,310.05,1,1,2,Normal
14929,32,1,223.88,4,1,1,New customer
14930,109,3,2372.86,2,3,5,At risk
14931,5,5,964.6800000000001,5,4,4,Champion
14932,366,1,363.53,1,1,2,Normal
14934,82,2,1888.8400000000001,2,3,4,At risk
14935,297,1,1784.71,1,1,4,Lost high value
14936,34,8,8117.42,3,5,5,Loyal
14937,57,3,1617.63,3,3,4,Loyal
14944,30,12,5842.95,4,5,5,Champion
14946,14,1,100.9,4,1,1,New customer
14947,72,2,290.82,2,3,2,Normal
14948,23,6,1066.57,4,5,4,Champion
14950,19,1,361.25,4,1,2,New customer
14951,79,1,311.69,2,1,2,Normal
14952,60,11,7912.79,3,5,5,Loyal
14953,25,1,289.82,4,1,2,New customer
14954,12,1,336.17,5,1,2,New customer
14957,253,1,58.489999999999995,1,1,1,Normal
14958,147,3,499.68,2,3,3,Normal
14959,64,4,684.9699999999999,3,4,3,Loyal
14960,8,2,221.26999999999998,5,3,1,Loyal
14961,11,9,7006.58,5,5,5,Champion
14962,271,1,126.7,1,1,1,Normal
14963,10,5,1487.8,5,4,4,Champion
14964,247,1,206.21,1,1,1,Normal
14965,96,2,599.0,2,3,3,Normal
14966,15,1,191.32,4,1,1,New customer
14967,50,1,463.8,3,1,2,Normal
14968,30,1,147.59,4,1,1,New customer
14970,68,4,1592.06,3,4,4,Loyal
14971,35,3,1116.57,3,3,4,Loyal
14972,128,1,114.77,2,1,1,Normal
14973,107,3,1314.45,2,3,4,At risk
14974,37,1,114.39,3,1,1,Normal
14975,57,1,279.94,3,1,2,Normal
14976,57,7,765.86,3,5,3,Loyal
14978,72,5,1931.42,2,4,4,At risk
14981,246,1,102.12,1,1,1,Normal
14984,19,2,213.27,4,3,1,Loyal
14985,198,2,296.75,1,3,2,Normal
14987,16,2,326.4,4,3,2,Loyal
14988,212,1,334.54,1,1,2,Normal
14995,39,2,233.23000000000002,3,3,1,Loyal
14997,46,3,540.9799999999999,3,3,3,Loyal
14998,170,2,429.87,2,3,2,Normal
15000,48,1,490.52,3,1,3,Normal
15002,116,4,1641.76,2,4,4,At risk
15004,147,1,1246.32,2,1,4,Lost high value
15005,16,28,6180.49,4,5,5,Champion
15006,51,1,502.09,3,1,3,Normal
15007,159,1,156.91,2,1,1,Normal
15009,12,3,1261.78,5,3,4,Loyal
15010,36,1,308.94,3,1,2,Normal
15012,54,2,423.04,3,3,2,Loyal
15014,43,2,260.17,3,3,2,Loyal
15016,173,1,170.04,2,1,1,Normal
15017,34,1,125.58,3,1,1,Normal
15018,39,3,456.26000000000005,3,3,2,Loyal
15019,267,1,266.0,1,1,2,Normal
15021,9,9,1872.28,5,5,4,Champion
15022,12,4,905.04,5,4,3,Loyal
15023,3,11,6763.16,5,5,5,Champion
15024,10,10,1661.33,5,5,4,Champion
15025,33,1,377.01,3,1,2,Normal
15026,80,3,469.0,2,3,2,Normal
15027,31,4,1051.95,4,4,4,Champion
15028,8,4,627.13,5,4,3,Loyal
15030,72,2,518.28,2,3,3,Normal
15031,4,4,668.14,5,4,3,Loyal
15032,256,3,4464.1,1,3,5,At risk
15033,5,10,2571.02,5,5,5,Champion
15034,16,8,4277.66,4,5,5,Champion
15035,90,1,252.73000000000002,2,1,2,Normal
15036,72,3,465.55,2,3,2,Normal
15038,59,6,665.59,3,5,3,Loyal
15039,10,47,19786.44,5,5,5,Champion
15041,170,1,180.35,2,1,1,Normal
15042,199,1,135.93,1,1,1,Normal
15043,31,1,537.0,4,1,3,New customer
15044,19,17,7629.38,4,5,5,Champion
15045,152,2,633.66,2,3,3,Normal
15046,9,15,5064.009999999999,5,5,5,Champion
15047,270,1,343.62,1,1,2,Normal
15048,65,4,380.57,3,4,2,Loyal
15049,274,1,121.17000000000002,1,1,1,Normal
15050,25,3,1727.1699999999998,4,3,4,Loyal
15051,23,3,1391.61,4,3,4,Loyal
15052,319,1,215.78,1,1,1,Normal
15053,5,3,697.79,5,3,3,Loyal
15054,12,2,302.1,5,3,2,Loyal
15057,275,2,1489.5,1,3,4,At risk
15058,25,11,2124.9900000000002,4,5,5,Champion
15059,41,9,1325.82,3,5,4,Loyal
15060,8,4,303.09,5,4,2,Loyal
15061,4,48,54228.74,5,5,5,Champion
15062,71,4,987.86,3,4,4,Loyal
15063,213,1,370.79999999999995,1,1,2,Normal
15065,38,4,3135.98,3,4,5,Loyal
15066,53,1,760.59,3,1,3,Normal
15067,78,3,1744.76,2,3,4,At risk
15068,46,2,553.36,3,3,3,Loyal
15069,179,1,1109.53,1,1,4,Lost high value
15070,373,1,106.2,1,1,1,Normal
15071,94,2,982.07,2,3,4,At risk
15073,10,3,612.4300000000001,5,3,3,Loyal
15074,105,1,748.87,2,1,3,Normal
15075,78,1,773.03,2,1,3,Normal
15076,173,1,880.85,2,1,3,Normal
15078,7,32,9623.35,5,5,5,Champion
15079,213,4,893.66,1,4,3,Normal
15081,22,5,487.35,4,4,3,Loyal
15083,257,1,88.19999999999999,1,1,1,Normal
15087,282,1,306.94,1,1,2,Normal
15088,21,2,1140.27,4,3,4,Loyal
15089,10,6,2420.84,5,5,5,Champion
15090,308,1,381.32,1,1,2,Normal
15091,68,1,476.96,3,1,3,Normal
15092,215,2,457.81,1,3,2,Normal
15093,18,6,4410.14,4,5,5,Champion
15095,104,4,1364.6999999999998,2,4,4,At risk
15096,43,1,219.39000000000001,3,1,1,Normal
15097,4,1,248.08,5,1,2,New customer
15098,182,3,649.5,1,3,3,Normal
15099,84,1,410.48,2,1,2,Normal
15100,334,3,635.1,1,3,3,Normal
15101,9,2,310.03,5,3,2,Loyal
15103,31,2,703.36,4,3,3,Loyal
15104,197,2,1002.5400000000001,1,3,4,At risk
15105,18,7,2298.93,4,5,5,Champion
15106,18,5,1407.73,4,4,4,Champion
15107,311,6,247.66,1,5,2,Normal
15108,142,4,1291.75,2,4,4,At risk
15109,246,1,463.75,1,1,2,Normal
15110,24,4,970.25,4,4,4,Champion
15111,29,3,1567.48,4,3,4,Loyal
15113,10,3,3439.41,5,3,5,Loyal
15114,30,10,2760.56,4,5,5,Champion
15115,18,1,340.11,4,1,2,New customer
15116,18,4,1352.75,4,4,4,Champion
15117,15,5,1550.1299999999999,4,4,4,Champion
15118,134,1,244.8,2,1,2,Normal
15119,246,1,266.4,1,1,2,Normal
15120,134,1,343.82,2,1,2,Normal
15121,50,2,457.71999999999997,3,3,2,Loyal
15122,114,3,1612.1299999999999,2,3,4,At risk
15123,7,2,2199.31,5,3,5,Loyal
15124,23,2,184.19,4,3,1,Loyal
15125,25,15,11117.05,4,5,5,Champion
15127,66,1,406.53,3,1,2,Normal
15128,60,4,1419.54,3,4,4,Loyal
15129,50,11,3447.4,3,5,5,Loyal
15130,170,1,330.11,2,1,2,Normal
15132,18,5,977.9300000000001,4,4,4,Champion
15133,128,3,982.42,2,3,4,At risk
15134,15,8,1387.99,4,5,4,Champion
15135,239,1,127.15,1,1,1,Normal
15136,3,4,1282.45,5,4,4,Champion
15139,240,2,178.96,1,3,1,Normal
15140,52,7,2350.0,3,5,5,Loyal
15142,46,1,498.74,3,1,3,Normal
15143,226,1,259.45,1,1,2,Normal
15144,8,17,6530.04,5,5,5,Champion
15145,4,4,1194.73,5,4,4,Champion
15146,165,2,1313.66,2,3,4,At risk
15147,240,1,608.65,1,1,3,Normal
15148,11,1,301.29,5,1,2,New customer
15149,134,1,520.8000000000001,2,1,3,Normal
15150,17,10,5303.97,4,5,5,Champion
15152,10,13,4684.240000000001,5,5,5,Champion
15153,31,1,329.25,4,1,2,New customer
15154,75,1,240.27,2,1,1,Normal
15156,1,3,961.49,5,3,4,Loyal
15157,4,3,1869.5,5,3,4,Loyal
15158,45,1,401.4,3,1,2,Normal
15159,2,30,18573.68,5,5,5,Champion
15160,357,1,158.16,1,1,1,Normal
15163,18,2,304.47,4,3,2,Loyal
15164,69,3,843.05,3,3,3,Loyal
15165,373,1,487.75,1,1,3,Normal
15167,321,1,163.0,1,1,1,Normal
15168,26,1,106.56,4,1,1,New customer
15171,331,1,1034.5,1,1,4,Lost high value
15172,9,5,1624.05,5,4,4,Champion
15174,323,1,135.75,1,1,1,Normal
15175,72,1,224.14,2,1,1,Normal
15178,260,1,40.5,1,1,1,Normal
15179,18,5,2186.2,4,4,5,Champion
15180,367,1,87.5,1,1,1,Normal
15181,66,3,680.28,3,3,3,Loyal
15182,154,2,622.85,2,3,3,Normal
15184,29,2,406.76,4,3,2,Loyal
15185,70,1,310.62,3,1,2,Normal
15186,14,2,411.41,4,3,2,Loyal
15187,2,16,4670.08,5,5,5,Champion
15189,1,41,15802.14,5,5,5,Champion
15192,120,3,1044.32,2,3,4,At risk
15193,61,1,499.32,3,1,3,Normal
15194,3,15,7521.17,5,5,5,Champion
15195,3,1,3861.0,5,1,5,New customer
15197,11,3,656.44,5,3,3,Loyal
15198,92,2,193.64000000000001,2,3,1,Normal
15199,59,4,1268.7,3,4,4,Loyal
15201,87,5,927.8399999999999,2,4,4,At risk
15203,26,6,1827.8,4,5,4,Champion
15204,357,1,316.58,1,1,2,Normal
15205,85,2,648.83,2,3,3,Normal
15206,10,4,420.29999999999995,5,4,2,Loyal
15208,1,5,867.62,5,4,3,Loyal
15210,225,1,331.18,1,1,2,Normal
15211,60,2,894.41,3,3,3,Loyal
15212,241,1,88.95,1,1,1,Normal
15213,319,2,325.05,1,3,2,Normal
15214,2,8,1661.44,5,5,4,Champion
15215,47,3,615.99,3,3,3,Loyal
15216,88,1,96.6,2,1,1,Normal
15218,11,11,5756.89,5,5,5,Champion
15219,176,1,305.75,2,1,2,Normal
15220,52,6,1758.92,3,5,4,Loyal
15221,366,1,114.10000000000002,1,1,1,Normal
15222,319,1,585.0,1,1,3,Normal
15223,226,2,454.9,1,3,2,Normal
15224,358,2,310.47999999999996,1,3,2,Normal
15225,234,1,409.40000000000003,1,1,2,Normal
15226,311,1,154.41,1,1,1,Normal
15227,37,5,1219.4,3,4,4,Loyal
15228,66,4,3376.96,3,4,5,Loyal
15230,239,2,429.6,1,3,2,Normal
15232,113,2,612.06,2,3,3,Normal
15234,277,1,197.0,1,1,1,Normal
15235,218,12,2247.51,1,5,5,At risk
15236,299,1,321.05,1,1,2,Normal
15237,2,4,1412.32,5,4,4,Champion
15238,29,3,1056.54,4,3,4,Loyal
15239,10,2,764.34,5,3,3,Loyal
15240,45,5,1685.57,3,4,4,Loyal
15241,67,8,1738.5900000000001,3,5,4,Loyal
15243,74,1,316.68,2,1,2,Normal
15244,65,2,631.57,3,3,3,Loyal
15245,134,3,2515.84,2,3,5,At risk
15246,238,2,514.15,1,3,3,Normal
15247,122,1,356.0,2,1,2,Normal
15249,32,13,6657.36,4,5,5,Champion
15251,9,11,10327.11,5,5,5,Champion
15252,36,2,740.78,3,3,3,Loyal
15253,16,5,915.3,4,4,4,Champion
15254,127,1,300.36,2,1,2,Normal
15255,67,1,890.85,3,1,3,Normal
15256,149,1,98.45,2,1,1,Normal
15257,283,1,232.14999999999998,1,1,1,Normal
15258,169,2,623.16,2,3,3,Normal
15260,100,7,1780.77,2,5,4,At risk
15261,135,1,254.82,2,1,2,Normal
15262,324,1,178.95000000000002,1,1,1,Normal
15263,107,1,156.51,2,1,1,Normal
15264,64,1,393.74,3,1,2,Normal
15265,151,2,1506.12,2,3,4,At risk
15266,338,1,119.3,1,1,1,Normal
15267,22,5,1717.36,4,4,4,Champion
15269,24,1,408.8,4,1,2,New customer
15270,16,7,2298.2,4,5,5,Champion
15271,7,15,2485.82,5,5,5,Champion
15272,57,2,721.94,3,3,3,Loyal
15274,4,2,716.57,5,3,3,Loyal
15275,38,1,609.1899999999999,3,1,3,Normal
15276,66,1,135.31,3,1,1,Normal
15277,47,1,255.89999999999998,3,1,2,Normal
15279,355,1,277.40999999999997,1,1,2,Normal
15280,172,1,113.12,2,1,1,Normal
15281,59,9,2239.9500000000003,3,5,5,Loyal
15286,50,1,240.55,3,1,1,Normal
15287,22,2,485.24,4,3,3,Loyal
15288,43,5,2306.52,3,4,5,Loyal
15289,29,3,935.1,4,3,4,Loyal
15290,5,18,7803.77,5,5,5,Champion
15291,26,15,4596.51,4,5,5,Champion
15292,201,1,180.94,1,1,1,Normal
15296,51,6,3610.31,3,5,5,Loyal
15297,10,3,635.0400000000001,5,3,3,Loyal
15298,2,12,3774.0999999999995,5,5,5,Champion
15299,67,7,3787.09,3,5,5,Loyal
15300,64,1,496.44,3,1,3,Normal
15301,51,12,5028.120000000001,3,5,5,Loyal
15303,290,1,574.02,1,1,3,Normal
15304,61,8,680.3,3,5,3,Loyal
15306,64,3,1174.35,3,3,4,Loyal
15307,96,1,205.3,2,1,1,Normal
15308,274,1,302.27000000000004,1,1,2,Normal
15311,1,91,59419.340000000004,5,5,5,Champion
15312,75,4,921.1,2,4,4,At risk
15313,110,1,52.0,2,1,1,Normal
15314,199,1,327.97,1,1,2,Normal
15315,64,2,551.54,3,3,3,Loyal
15316,327,1,165.0,1,1,1,Normal
15318,4,1,312.62,5,1,2,New customer
15319,284,1,204.5,1,1,1,Normal
15320,44,1,267.13,3,1,2,Normal
15321,71,3,2650.73,3,3,5,Loyal
15322,86,1,602.9699999999999,2,1,3,Normal
15325,104,1,162.29,2,1,1,Normal
15326,334,1,311.71,1,1,2,Normal
15327,53,1,208.75,3,1,1,Normal
15329,39,3,1005.5,3,3,4,Loyal
15330,32,2,714.96,4,3,3,Loyal
15332,366,4,1661.06,1,4,4,At risk
15333,208,1,1028.56,1,1,4,Lost high value
15334,157,3,351.67,2,3,2,Normal
15335,54,1,173.97,3,1,1,Normal
15339,66,2,557.57,3,3,3,Loyal
15341,81,1,2020.52,2,1,5,Lost high value
15342,130,1,391.76,2,1,2,Normal
15343,87,1,364.5,2,1,2,Normal
15344,1,3,476.58000000000004,5,3,3,Loyal
15345,46,1,367.69,3,1,2,Normal
15346,333,1,252.42000000000002,1,1,2,Normal
15347,366,1,201.60000000000002,1,1,1,Normal
15348,72,1,158.04,2,1,1,Normal
15349,158,2,473.81,2,3,2,Normal
15350,373,1,115.65,1,1,1,Normal
15351,12,7,1862.14,5,5,4,Champion
15353,255,2,777.02,1,3,3,Normal
15355,29,2,277.05,4,3,2,Loyal
15356,31,10,2766.5,4,5,5,Champion
15358,5,22,8234.800000000001,5,5,5,Champion
15360,40,1,427.93,3,1,2,Normal
15361,362,1,418.92,1,1,2,Normal
15363,373,1,318.05,1,1,2,Normal
15364,96,2,913.19,2,3,3,Normal
15365,26,7,1330.4500000000003,4,5,4,Champion
15366,75,2,602.51,2,3,3,Normal
15367,57,4,1867.6899999999998,3,4,4,Loyal
15368,21,1,446.94000000000005,4,1,2,New customer
15370,41,7,2360.55,3,5,5,Loyal
15372,137,1,2007.3999999999999,2,1,4,Lost high value
15373,8,12,2213.1099999999997,5,5,5,Champion
15374,129,1,168.0,2,1,1,Normal
15376,40,3,1233.3600000000001,3,3,4,Loyal
15379,169,7,3631.89,2,5,5,At risk
15380,9,5,1682.3600000000001,5,4,4,Champion
15381,214,2,596.85,1,3,3,Normal
15382,15,6,5927.86,4,5,5,Champion
15384,170,2,635.76,2,3,3,Normal
15385,40,1,316.88,3,1,2,Normal
15386,186,1,394.14,1,1,2,Normal
15388,270,1,140.54,1,1,1,Normal
15389,172,1,500.0,2,1,3,Normal
15392,5,4,1515.73,5,4,4,Champion
15393,16,2,231.86,4,3,1,Loyal
15394,10,4,2183.54,5,4,5,Champion
15395,326,1,107.45,1,1,1,Normal
15396,113,1,288.18,2,1,2,Normal
15397,290,1,94.0,1,1,1,Normal
15398,16,2,1339.6299999999999,4,3,4,Loyal
15399,1,3,815.77,5,3,3,Loyal
15400,92,5,666.7,2,4,3,Normal
15402,149,2,626.77,2,3,3,Normal
15405,189,1,349.1,1,1,2,Normal
15406,31,2,426.61,4,3,2,Loyal
15407,34,4,1056.44,3,4,4,Loyal
15408,264,1,267.18,1,1,2,Normal
15410,84,8,3450.84,2,5,5,At risk
15411,26,4,1346.38,4,4,4,Champion
15412,171,1,190.53,2,1,1,Normal
15414,10,3,774.9000000000001,5,3,3,Loyal
15415,313,1,572.8100000000001,1,1,3,Normal
15416,65,4,3974.3700000000003,3,4,5,Loyal
15417,85,1,508.8,2,1,3,Normal
15419,25,1,135.86,4,1,1,New customer
15421,59,4,950.36,3,4,4,Loyal
15422,323,2,97.7,1,3,1,Normal
15423,38,1,43.5,3,1,1,Normal
15424,254,2,383.34,1,3,2,Normal
15426,19,5,1429.9,4,4,4,Champion
15427,33,3,1483.14,3,3,4,Loyal
15428,15,1,93.78,4,1,1,New customer
15429,27,2,364.90000000000003,4,3,2,Loyal
15432,23,1,171.19,4,1,1,New customer
15433,214,2,417.86999999999995,1,3,2,Normal
15434,8,5,997.48,5,4,4,Champion
15435,22,1,149.29,4,1,1,New customer
15436,12,3,1122.53,5,3,4,Loyal
15437,262,1,200.16,1,1,1,Normal
15438,131,1,156.58,2,1,1,Normal
15440,55,3,383.68,3,3,2,Loyal
15442,249,1,594.0,1,1,3,Normal
15443,2,7,3212.16,5,5,5,Champion
15444,9,2,1418.26,5,3,4,Loyal
15445,264,1,113.5,1,1,1,Normal
15447,331,1,155.17,1,1,1,Normal
15448,313,1,494.64,1,1,3,Normal
15449,26,3,971.22,4,3,4,Loyal
15450,30,1,429.84,4,1,2,New customer
15452,30,3,538.73,4,3,3,Loyal
15453,2,7,1388.37,5,5,4,Champion
15454,362,1,179.1,1,1,1,Normal
15456,283,3,447.22,1,3,2,Normal
15457,262,1,237.07,1,1,1,Normal
15458,25,1,161.64,4,1,1,New customer
15460,354,1,216.76,1,1,1,Normal
15462,94,3,234.6,2,3,1,Normal
15463,29,1,126.14,4,1,1,New customer
15464,338,1,1048.85,1,1,4,Lost high value
15465,20,18,6945.0199999999995,4,5,5,Champion
15466,85,1,334.53,2,1,2,Normal
15467,9,3,511.88,5,3,3,Loyal
15468,51,2,438.46,3,3,2,Loyal
15469,50,2,504.49999999999994,3,3,3,Loyal
15471,2,1,469.48,5,1,2,New customer
15472,113,1,371.56,2,1,2,Normal
15473,14,7,1465.2,4,5,4,Champion
15475,77,1,454.11,2,1,2,Normal
15478,40,2,1441.42,3,3,4,Loyal
15480,116,1,905.5,2,1,3,Normal
15482,16,12,6568.719999999999,4,5,5,Champion
15483,161,4,233.81,2,4,1,Normal
15484,1,4,3563.11,5,4,5,Champion
15485,30,3,2575.0,4,3,5,Loyal
15488,93,1,91.32000000000001,2,1,1,Normal
15489,23,3,1090.03,4,3,4,Loyal
15491,95,6,3090.8500000000004,2,5,5,At risk
15492,28,2,659.4599999999999,4,3,3,Loyal
15493,33,5,1967.25,3,4,4,Loyal
15494,21,2,1299.23,4,3,4,Loyal
15497,18,2,1259.7,4,3,4,Loyal
15498,3,27,12396.46,5,5,5,Champion
15500,8,4,1131.56,5,4,4,Champion
15502,16,12,5541.460000000001,4,5,5,Champion
15503,363,1,147.09,1,1,1,Normal
15504,81,1,52.83,2,1,1,Normal
15505,53,5,3497.14,3,4,5,Loyal
15506,23,3,979.26,4,3,4,Loyal
15507,172,1,492.36,2,1,3,Normal
15508,189,6,1000.27,1,5,4,At risk
15510,331,1,250.0,1,1,2,Normal
15511,12,5,909.23,5,4,3,Loyal
15512,156,2,121.0,2,3,1,Normal
15513,33,19,14520.080000000002,3,5,5,Loyal
15514,12,11,2963.1899999999996,5,5,5,Champion
15516,45,3,62.43000000000001,3,3,1,Loyal
15517,233,1,267.03,1,1,2,Normal
15518,64,8,1911.89,3,5,4,Loyal
15520,2,1,343.5,5,1,2,New customer
15521,40,8,2574.6499999999996,3,5,5,Loyal
15522,33,2,398.84,3,3,2,Loyal
15523,84,1,412.01000000000005,2,1,2,Normal
15524,25,1,440.0,4,1,2,New customer
15525,2,3,811.02,5,3,3,Loyal
15526,33,2,148.44,3,3,1,Loyal
15527,19,8,2348.82,4,5,5,Champion
15528,254,1,229.33,1,1,1,Normal
15529,23,11,3967.78,4,5,5,Champion
15530,22,4,1502.35,4,4,4,Champion
15531,8,2,2007.44,5,3,4,Loyal
15532,25,4,1517.0800000000002,4,4,4,Champion
15533,19,3,746.92,4,3,3,Loyal
15535,173,4,459.9,2,4,2,Normal
15537,163,1,110.92,2,1,1,Normal
15539,7,1,538.46,5,1,3,New customer
15540,11,1,213.3,5,1,1,New customer
15541,114,1,85.13000000000001,2,1,1,Normal
15543,288,1,127.86,1,1,1,Normal
15544,9,9,3542.51,5,5,5,Champion
15545,54,2,292.72,3,3,2,Loyal
15547,7,14,4954.84,5,5,5,Champion
15549,77,3,1655.76,2,3,4,At risk
15550,4,4,575.63,5,4,3,Loyal
15551,37,1,436.06,3,1,2,Normal
15552,217,1,90.12,1,1,1,Normal
15553,60,1,437.23,3,1,2,Normal
15554,278,1,217.2,1,1,1,Normal
15555,12,16,4758.2,5,5,5,Champion
15556,24,1,279.77,4,1,2,New customer
15557,29,1,473.65000000000003,4,1,2,New customer
15561,12,4,722.7399999999999,5,4,3,Loyal
15562,352,1,134.55,1,1,1,Normal
15563,22,4,1319.69,4,4,4,Champion
15565,50,2,173.16,3,3,1,Loyal
15567,19,1,186.01,4,1,1,New customer
15568,3,3,758.29,5,3,3,Loyal
15569,104,5,1375.71,2,4,4,At risk
15570,7,12,4109.97,5,5,5,Champion
15571,12,4,650.4300000000001,5,4,3,Loyal
15572,5,7,2552.86,5,5,5,Champion
15573,32,2,607.45,4,3,3,Loyal
15574,178,4,702.25,2,4,3,Normal
15576,38,1,940.6700000000001,3,1,4,Normal
15577,151,3,258.88,2,3,2,Normal
15578,162,1,127.10000000000001,2,1,1,Normal
15579,69,2,348.6,3,3,2,Loyal
15581,121,13,3429.9700000000003,2,5,5,At risk
15582,25,3,682.9100000000001,4,3,3,Loyal
15584,24,4,722.61,4,4,3,Loyal
15585,177,1,455.3,2,1,2,Normal
15587,50,4,913.6800000000001,3,4,3,Loyal
15589,256,3,456.58,1,3,2,Normal
15592,47,1,388.58,3,1,2,Normal
15593,71,1,199.8,3,1,1,Normal
15594,16,5,1767.53,4,4,4,Champion
15596,101,5,1343.34,2,4,4,At risk
15597,35,1,315.71999999999997,3,1,2,Normal
15598,53,1,235.68,3,1,1,Normal
15599,27,2,761.74,4,3,3,Loyal
15601,11,14,6745.360000000001,5,5,5,Champion
15602,8,9,1083.6299999999999,5,5,4,Champion
15603,79,1,48.480000000000004,2,1,1,Normal
15604,52,1,216.39,3,1,1,Normal
15605,36,5,1198.23,3,4,4,Loyal
15606,61,9,2422.64,3,5,5,Loyal
15607,337,1,104.76,1,1,1,Normal
15608,28,4,1093.68,4,4,4,Champion
15609,184,1,270.03000000000003,1,1,2,Normal
15610,52,1,112.46000000000001,3,1,1,Normal
15611,10,13,1568.39,5,5,4,Champion
15612,36,2,195.15,3,3,1,Loyal
15615,10,23,10360.039999999999,5,5,5,Champion
15618,33,4,747.031,3,4,3,Loyal
15619,11,1,336.40000000000003,5,1,2,New customer
15620,57,3,1524.4,3,3,4,Loyal
15621,4,4,1158.77,5,4,4,Champion
15622,43,9,3224.5299999999997,3,5,5,Loyal
15623,141,1,301.03,2,1,2,Normal
15624,117,4,588.13,2,4,3,Normal
15625,104,4,1504.56,2,4,4,At risk
15626,75,2,675.8,2,3,3,Normal
15628,5,9,2865.6400000000003,5,5,5,Champion
15630,45,2,1180.3999999999999,3,3,4,Loyal
15632,16,8,3147.31,4,5,5,Champion
15634,17,1,243.55,4,1,2,New customer
15636,90,2,724.76,2,3,3,Normal
15637,53,1,223.36,3,1,1,Normal
15639,134,1,425.32,2,1,2,Normal
15640,4,15,12433.34,5,5,5,Champion
15641,105,4,1887.2,2,4,4,At risk
15643,192,3,647.4,1,3,3,Normal
15644,166,4,813.0,2,4,3,Normal
15645,19,1,612.01,4,1,3,New customer
15646,158,3,425.14000000000004,2,3,2,Normal
15648,204,2,599.9,1,3,3,Normal
15649,336,2,816.0,1,3,3,Normal
15651,37,3,646.3,3,3,3,Loyal
15652,91,1,337.74,2,1,2,Normal
15653,93,2,877.4399999999999,2,3,3,Normal
15654,9,2,922.53,5,3,4,Loyal
15655,243,1,511.32000000000005,1,1,3,Normal
15656,45,4,748.5,3,4,3,Loyal
15657,23,1,30.0,4,1,1,New customer
15658,190,5,958.8999999999999,1,4,4,At risk
15659,44,1,306.45,3,1,2,Normal
15660,25,9,1552.01,4,5,4,Champion
15661,317,2,309.8,1,3,2,Normal
15663,106,1,138.14,2,1,1,Normal
15664,51,1,358.63,3,1,2,Normal
15665,168,2,2242.01,2,3,5,At risk
15667,40,1,301.32,3,1,2,Normal
15668,218,1,76.32000000000001,1,1,1,Normal
15669,40,4,677.69,3,4,3,Loyal
15670,297,1,173.05,1,1,1,Normal
15671,19,7,2635.4900000000002,4,5,5,Champion
15673,88,4,2881.02,2,4,5,At risk
15674,73,5,1744.02,2,4,4,At risk
15675,81,3,323.69,2,3,2,Normal
15676,19,3,3324.09,4,3,5,Loyal
15677,49,1,657.23,3,1,3,Normal
15678,53,1,352.70000000000005,3,1,2,Normal
15679,24,4,781.28,4,4,3,Loyal
15680,9,3,1333.68,5,3,4,Loyal
15681,25,5,946.3600000000001,4,4,4,Champion
15683,117,1,193.75,2,1,1,Normal
15687,9,9,2981.5,5,5,5,Champion
15689,120,2,254.1,2,3,2,Normal
15690,4,2,239.76,5,3,1,Loyal
15691,252,1,136.8,1,1,1,Normal
15692,28,1,191.04,4,1,1,New customer
15694,1,14,6423.599999999999,5,5,5,Champion
15695,267,2,409.98,1,3,2,Normal
15696,33,8,2644.46,3,5,5,Loyal
15699,18,1,309.65,4,1,2,New customer
15700,172,2,664.03,2,3,3,Normal
15701,2,4,1542.14,5,4,4,Champion
15703,265,1,211.5,1,1,1,Normal
15704,140,4,2293.62,2,4,5,At risk
15705,201,1,143.1,1,1,1,Normal
15706,64,4,1001.81,3,4,4,Loyal
15707,35,4,945.58,3,4,4,Loyal
15708,41,7,3329.7200000000003,3,5,5,Loyal
15709,284,1,133.25,1,1,1,Normal
15712,9,5,1072.3600000000001,5,4,4,Champion
15713,143,2,346.75,2,3,2,Normal
15714,12,2,330.88,5,3,2,Loyal
15716,146,4,1118.81,2,4,4,At risk
15717,234,1,150.3,1,1,1,Normal
15719,33,13,5043.96,3,5,5,Loyal
15720,24,1,598.73,4,1,3,New customer
15721,12,1,507.08,5,1,3,New customer
15722,36,5,2181.21,3,4,5,Loyal
15723,365,1,203.1,1,1,1,Normal
15724,201,2,212.3,1,3,1,Normal
15725,15,1,415.25,4,1,2,New customer
15727,17,7,5178.96,4,5,5,Champion
15729,213,1,62.0,1,1,1,Normal
15730,66,3,1108.38,3,3,4,Loyal
15732,212,2,294.12,1,3,2,Normal
15733,283,1,162.3,1,1,1,Normal
15734,115,2,1339.45,2,3,4,At risk
15737,15,8,1121.21,4,5,4,Champion
15738,19,16,4788.77,4,5,5,Champion
15739,66,1,449.12,3,1,2,Normal
15740,49,1,154.88,3,1,1,Normal
15743,16,4,784.46,4,4,3,Loyal
15744,78,1,34.8,2,1,1,Normal
15745,19,4,1071.24,4,4,4,Champion
15746,134,1,182.96,2,1,1,Normal
15747,13,3,974.04,5,3,4,Loyal
