InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551327,84228,crushed,-4,2011-04-27 16:01:00,0.0,,United Kingdom
551441,85136B,,-4,2011-04-28 15:50:00,0.0,,United Kingdom
551442,85060,,-4,2011-04-28 15:50:00,0.0,,United Kingdom
551443,35920,,-4,2011-04-28 15:51:00,0.0,,United Kingdom
551444,35809B,,-4,2011-04-28 15:58:00,0.0,,United Kingdom
551446,35594,,-4,2011-04-28 15:58:00,0.0,,United Kingdom
551447,35004C,,-4,2011-04-28 15:59:00,0.0,,United Kingdom
551448,22734,,-4,2011-04-28 15:59:00,0.0,,United Kingdom
551449,22525,,-4,2011-04-28 16:00:00,0.0,,United Kingdom
551450,21410,,-4,2011-04-28 16:00:00,0.0,,United Kingdom
551451,21330,,-4,2011-04-28 16:01:00,0.0,,United Kingdom
551554,22720,,-4,2011-05-03 10:19:00,0.0,,United Kingdom
551672,84631,,-4,2011-05-03 12:39:00,0.0,,United Kingdom
554128,84563A,damaged,-4,2011-05-23 09:26:00,0.0,,United Kingdom
556124,17007B,,-4,2011-06-09 10:14:00,0.0,,United Kingdom
557028,79071B,,-4,2011-06-16 13:25:00,0.0,,United Kingdom
557390,21360,Show Samples,-4,2011-06-20 11:12:00,0.0,,United Kingdom
558743,35810B,,-4,2011-07-01 15:56:00,0.0,,United Kingdom
559414,22855,,-4,2011-07-08 10:52:00,0.0,,United Kingdom
561249,DCGS0073,ebay,-4,2011-07-26 11:51:00,0.0,,United Kingdom
561364,84415B,,-4,2011-07-26 15:42:00,0.0,,United Kingdom
561503,22194,,-4,2011-07-27 14:14:00,0.0,,United Kingdom
566710,16207B,,-4,2011-09-14 12:03:00,0.0,,United Kingdom
567862,35591T,,-4,2011-09-22 14:02:00,0.0,,United Kingdom
570874,23020,smashed,-4,2011-10-12 16:42:00,0.0,,United Kingdom
572514,20774,,-4,2011-10-24 14:36:00,0.0,,United Kingdom
576424,85036C,check,-4,2011-11-15 11:24:00,0.0,,United Kingdom
537018,84562A,,-3,2010-12-03 15:42:00,0.0,,United Kingdom
541967,84823,,-3,2011-01-24 13:35:00,0.0,,United Kingdom
543308,35969,,-3,2011-02-07 12:04:00,0.0,,United Kingdom
545567,37444B,,-3,2011-03-03 16:14:00,0.0,,United Kingdom
548095,20850,,-3,2011-03-29 12:17:00,0.0,,United Kingdom
548104,84854,,-3,2011-03-29 12:18:00,0.0,,United Kingdom
548173,85067,,-3,2011-03-29 14:17:00,0.0,,United Kingdom
548679,72793,,-3,2011-04-01 16:42:00,0.0,,United Kingdom
549004,21274,,-3,2011-04-05 14:37:00,0.0,,United Kingdom
549136,21414,,-3,2011-04-06 15:23:00,0.0,,United Kingdom
549179,84007,,-3,2011-04-06 17:34:00,0.0,,United Kingdom
549244,79331,,-3,2011-04-07 11:53:00,0.0,,United Kingdom
549343,72815,,-3,2011-04-08 11:07:00,0.0,,United Kingdom
549514,20820,,-3,2011-04-08 15:09:00,0.0,,United Kingdom
551429,10002,,-3,2011-04-28 15:05:00,0.0,,United Kingdom
551430,20966,,-3,2011-04-28 15:06:00,0.0,,United Kingdom
551452,84715,,-3,2011-04-28 16:01:00,0.0,,United Kingdom
551453,82494L,,-3,2011-04-28 16:01:00,0.0,,United Kingdom
551454,78027,,-3,2011-04-28 16:02:00,0.0,,United Kingdom
551456,22795,,-3,2011-04-28 16:03:00,0.0,,United Kingdom
551457,22719,,-3,2011-04-28 16:04:00,0.0,,United Kingdom
551461,21806,,-3,2011-04-28 16:05:00,0.0,,United Kingdom
551664,20933,,-3,2011-05-03 12:34:00,0.0,,United Kingdom
554133,84596J,,-3,2011-05-23 09:46:00,0.0,,United Kingdom
554928,21763,,-3,2011-05-27 13:03:00,0.0,,United Kingdom
556014,37476,,-3,2011-06-08 11:46:00,0.0,,United Kingdom
559365,22451,,-3,2011-07-08 08:53:00,0.0,,United Kingdom
560111,84874B,,-3,2011-07-15 09:52:00,0.0,,United Kingdom
560717,84576,damaged,-3,2011-07-20 13:28:00,0.0,,United Kingdom
560939,84907,,-3,2011-07-22 11:20:00,0.0,,United Kingdom
561255,DCGS0066P,,-3,2011-07-26 11:52:00,0.0,,United Kingdom
561475,84584,,-3,2011-07-27 13:29:00,0.0,,United Kingdom
567927,21654,Damaged,-3,2011-09-22 17:28:00,0.0,,United Kingdom
568052,90209C,,-3,2011-09-23 12:42:00,0.0,,United Kingdom
568091,85211,,-3,2011-09-23 14:41:00,0.0,,United Kingdom
568403,84905,,-3,2011-09-27 10:35:00,0.0,,United Kingdom
573815,20902,check,-3,2011-11-01 11:31:00,0.0,,United Kingdom
574257,72818,,-3,2011-11-03 13:46:00,0.0,,United Kingdom
575625,35972,check,-3,2011-11-10 13:20:00,0.0,,United Kingdom
537003,85126,,-2,2010-12-03 15:33:00,0.0,,United Kingdom
542392,84227,,-2,2011-01-27 14:56:00,0.0,,United Kingdom
542414,84967A,,-2,2011-01-27 17:15:00,0.0,,United Kingdom
545560,37464,,-2,2011-03-03 16:12:00,0.0,,United Kingdom
547403,85028L,,-2,2011-03-22 17:05:00,0.0,,United Kingdom
547506,21538,,-2,2011-03-23 13:38:00,0.0,,United Kingdom
547593,20785,,-2,2011-03-24 11:18:00,0.0,,United Kingdom
547998,20854,,-2,2011-03-29 10:23:00,0.0,,United Kingdom
548149,72821,,-2,2011-03-29 12:36:00,0.0,,United Kingdom
548175,46115B,,-2,2011-03-29 14:19:00,0.0,,United Kingdom
548382,84898F,,-2,2011-03-30 16:46:00,0.0,,United Kingdom
548675,85185D,,-2,2011-04-01 16:39:00,0.0,,United Kingdom
548682,72789,,-2,2011-04-01 16:44:00,0.0,,United Kingdom
548684,72798C,,-2,2011-04-01 16:46:00,0.0,,United Kingdom
548685,85018B,,-2,2011-04-01 16:47:00,0.0,,United Kingdom
549042,21681,,-2,2011-04-05 17:24:00,0.0,,United Kingdom
549171,84251F,,-2,2011-04-06 17:26:00,0.0,,United Kingdom
549173,84218,,-2,2011-04-06 17:28:00,0.0,,United Kingdom
549271,62096B,,-2,2011-04-07 12:48:00,0.0,,United Kingdom
549332,84864A,,-2,2011-04-08 10:55:00,0.0,,United Kingdom
549373,85008,,-2,2011-04-08 11:28:00,0.0,,United Kingdom
550945,79329,,-2,2011-04-21 15:52:00,0.0,,United Kingdom
550954,47013A,damaged,-2,2011-04-21 16:18:00,0.0,,United Kingdom
551326,85017A,,-2,2011-04-27 15:51:00,0.0,,United Kingdom
551431,44091A,,-2,2011-04-28 15:06:00,0.0,,United Kingdom
551433,21784,,-2,2011-04-28 15:07:00,0.0,,United Kingdom
551589,21854,,-2,2011-05-03 11:30:00,0.0,,United Kingdom
551701,84683,,-2,2011-05-03 14:15:00,0.0,,United Kingdom
551704,22656,,-2,2011-05-03 14:33:00,0.0,,United Kingdom
553399,84789,,-2,2011-05-16 17:08:00,0.0,,United Kingdom
554312,84741C,,-2,2011-05-23 15:28:00,0.0,,United Kingdom
554559,16151A,,-2,2011-05-25 10:28:00,0.0,,United Kingdom
558244,84796B,,-2,2011-06-27 15:52:00,0.0,,United Kingdom
560427,84629,,-2,2011-07-18 15:16:00,0.0,,United Kingdom
560730,84797B,,-2,2011-07-20 14:53:00,0.0,,United Kingdom
561250,DCGS0071,,-2,2011-07-26 11:51:00,0.0,,United Kingdom
561478,20954,,-2,2011-07-27 13:32:00,0.0,,United Kingdom
561482,21432,,-2,2011-07-27 13:39:00,0.0,,United Kingdom
561486,21765,,-2,2011-07-27 13:48:00,0.0,,United Kingdom
561489,84905,,-2,2011-07-27 13:52:00,0.0,,United Kingdom
561491,21781,,-2,2011-07-27 13:56:00,0.0,,United Kingdom
561524,16020C,,-2,2011-07-27 17:39:00,0.0,,United Kingdom
561526,21051,,-2,2011-07-27 17:40:00,0.0,,United Kingdom
561536,84927E,,-2,2011-07-28 09:58:00,0.0,,United Kingdom
561668,44091A,,-2,2011-07-28 17:03:00,0.0,,United Kingdom
567125,21246,damaged,-2,2011-09-16 13:49:00,0.0,,United Kingdom
567923,37343,damaged,-2,2011-09-22 17:24:00,0.0,,United Kingdom
567925,84876D,damaged,-2,2011-09-22 17:26:00,0.0,,United Kingdom
568080,44236,,-2,2011-09-23 14:35:00,0.0,,United Kingdom
571254,23427,damaged,-2,2011-10-14 17:07:00,0.0,,United Kingdom
571458,21761,damaged,-2,2011-10-17 14:02:00,0.0,,United Kingdom
572534,35597D,,-2,2011-10-24 16:07:00,0.0,,United Kingdom
572759,37468,,-2,2011-10-25 18:45:00,0.0,,United Kingdom
575503,35933,,-2,2011-11-10 10:19:00,0.0,,United Kingdom
576415,17012B,,-2,2011-11-15 11:22:00,0.0,,United Kingdom
576835,21618,,-2,2011-11-16 15:10:00,0.0,,United Kingdom
580087,84341B,,-2,2011-12-01 14:27:00,0.0,,United Kingdom
581199,84581,,-2,2011-12-07 18:26:00,0.0,,United Kingdom
538043,22833,,-1,2010-12-09 13:10:00,0.0,,United Kingdom
539994,22830,,-1,2011-01-04 10:09:00,0.0,,United Kingdom
539999,20892,,-1,2011-01-04 10:16:00,0.0,,United Kingdom
540678,21667,,-1,2011-01-10 16:21:00,0.0,,United Kingdom
540679,21667,,-1,2011-01-10 16:21:00,0.0,,United Kingdom
542415,84967B,,-1,2011-01-27 17:15:00,0.0,,United Kingdom
542529,DCGS0055,,-1,2011-01-28 13:08:00,0.0,,United Kingdom
542531,DCGS0072,,-1,2011-01-28 13:08:00,0.0,,United Kingdom
542532,DCGS0074,,-1,2011-01-28 13:09:00,0.0,,United Kingdom
542546,20734,,-1,2011-01-28 14:44:00,0.0,,United Kingdom
542547,20864,,-1,2011-01-28 14:45:00,0.0,,United Kingdom
542548,20892,,-1,2011-01-28 14:45:00,0.0,,United Kingdom
542550,20910,,-1,2011-01-28 14:45:00,0.0,,United Kingdom
542551,21282,,-1,2011-01-28 14:46:00,0.0,,United Kingdom
542552,21645,,-1,2011-01-28 14:47:00,0.0,,United Kingdom
542553,21805,,-1,2011-01-28 14:49:00,0.0,,United Kingdom
542554,21836,,-1,2011-01-28 14:49:00,0.0,,United Kingdom
542555,21841,,-1,2011-01-28 14:50:00,0.0,,United Kingdom
542556,22143,,-1,2011-01-28 14:50:00,0.0,,United Kingdom
542557,22765,,-1,2011-01-28 14:50:00,0.0,,United Kingdom
542558,35644,,-1,2011-01-28 14:51:00,0.0,,United Kingdom
542559,35991,,-1,2011-01-28 14:51:00,0.0,,United Kingdom
542560,47579,,-1,2011-01-28 14:51:00,0.0,,United Kingdom
542561,84424A,,-1,2011-01-28 14:52:00,0.0,,United Kingdom
542562,84499,,-1,2011-01-28 14:52:00,0.0,,United Kingdom
542563,84509F,,-1,2011-01-28 14:52:00,0.0,,United Kingdom
542564,84526,,-1,2011-01-28 14:52:00,0.0,,United Kingdom
542565,84664,,-1,2011-01-28 14:52:00,0.0,,United Kingdom
542566,84964B,,-1,2011-01-28 14:53:00,0.0,,United Kingdom
542567,84975,,-1,2011-01-28 14:53:00,0.0,,United Kingdom
542569,85028L,,-1,2011-01-28 14:53:00,0.0,,United Kingdom
542570,85028S,,-1,2011-01-28 14:53:00,0.0,,United Kingdom
542571,85031C,,-1,2011-01-28 14:54:00,0.0,,United Kingdom
542572,85064,,-1,2011-01-28 14:54:00,0.0,,United Kingdom
542573,85110,,-1,2011-01-28 14:55:00,0.0,,United Kingdom
542574,85119,,-1,2011-01-28 14:55:00,0.0,,United Kingdom
542575,85126,,-1,2011-01-28 14:55:00,0.0,,United Kingdom
542576,85179B,,-1,2011-01-28 14:56:00,0.0,,United Kingdom
542577,85232B,,-1,2011-01-28 14:56:00,0.0,,United Kingdom
542579,90000C,,-1,2011-01-28 14:57:00,0.0,,United Kingdom
542580,90095,,-1,2011-01-28 14:58:00,0.0,,United Kingdom
542581,90091,,-1,2011-01-28 14:58:00,0.0,,United Kingdom
547329,20681,,-1,2011-03-22 11:38:00,0.0,,United Kingdom
549158,21910,,-1,2011-04-06 17:13:00,0.0,,United Kingdom
549329,84989A,,-1,2011-04-08 10:49:00,0.0,,United Kingdom
549948,37488A,damaged,-1,2011-04-13 12:55:00,0.0,,United Kingdom
550153,85167B,DAMAGED,-1,2011-04-14 14:44:00,0.0,,United Kingdom
551455,37333,,-1,2011-04-28 16:03:00,0.0,,United Kingdom
554316,21195,,-1,2011-05-23 15:29:00,0.0,,United Kingdom
555503,84313C,damaged,-1,2011-06-03 15:39:00,0.0,,United Kingdom
556292,21472,,-1,2011-06-10 09:24:00,0.0,,United Kingdom
558477,84597C,,-1,2011-06-29 16:04:00,0.0,,United Kingdom
558728,20826,,-1,2011-07-01 14:50:00,0.0,,United Kingdom
558730,22060,damaged,-1,2011-07-01 14:51:00,0.0,,United Kingdom
558732,47341A,,-1,2011-07-01 14:55:00,0.0,,United Kingdom
558741,37444C,,-1,2011-07-01 15:52:00,0.0,,United Kingdom
558742,62043B,,-1,2011-07-01 15:56:00,0.0,,United Kingdom
560440,84029E,,-1,2011-07-18 16:36:00,0.0,,United Kingdom
560831,81950V,,-1,2011-07-21 12:04:00,0.0,,United Kingdom
561479,21594,,-1,2011-07-27 13:32:00,0.0,,United Kingdom
561487,22168,,-1,2011-07-27 13:51:00,0.0,,United Kingdom
561492,22528,,-1,2011-07-27 13:57:00,0.0,,United Kingdom
561500,85040B,,-1,2011-07-27 14:12:00,0.0,,United Kingdom
561501,21278,,-1,2011-07-27 14:13:00,0.0,,United Kingdom
561506,72051S,,-1,2011-07-27 14:18:00,0.0,,United Kingdom
561525,84466,,-1,2011-07-27 17:40:00,0.0,,United Kingdom
561538,84927D,,-1,2011-07-28 09:58:00,0.0,,United Kingdom
561539,79026B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561540,84279B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561541,21658,,-1,2011-07-28 10:09:00,0.0,,United Kingdom
561543,22202,,-1,2011-07-28 10:10:00,0.0,,United Kingdom
561609,47589,,-1,2011-07-28 12:24:00,0.0,,United Kingdom
567918,79163,damaged,-1,2011-09-22 17:20:00,0.0,,United Kingdom
568079,85197,,-1,2011-09-23 14:35:00,0.0,,United Kingdom
569882,90014B,,-1,2011-10-06 15:15:00,0.0,,United Kingdom
571723,85211,,-1,2011-10-18 17:30:00,0.0,,United Kingdom
572533,84877D,,-1,2011-10-24 16:06:00,0.0,,United Kingdom
573118,85032D,damaged,-1,2011-10-27 16:19:00,0.0,,United Kingdom
573120,72816,,-1,2011-10-27 16:21:00,0.0,,United Kingdom
